state,source_state_folder,district,source,table,table_label,status,source_pages,output,output_page_count,geometry_ok,reason
Rajasthan,Rajasthan,Ajmer,1971\Rajasthan\1971 Ajmer.pdf,civic_amenities,Civic Amenities,Trimmed,40,output\pdf\1971_trimmed\Rajasthan\civic amenities\Ajmer_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Ajmer,1971\Rajasthan\1971 Ajmer.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,41,output\pdf\1971_trimmed\Rajasthan\mededu\Ajmer_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Ajmer,1971\Rajasthan\1971 Ajmer.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"92,93",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Ajmer_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Alwar,1971\Rajasthan\1971 Alwar.pdf,civic_amenities,Civic Amenities,Trimmed,42,output\pdf\1971_trimmed\Rajasthan\civic amenities\Alwar_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Alwar,1971\Rajasthan\1971 Alwar.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,43,output\pdf\1971_trimmed\Rajasthan\mededu\Alwar_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Alwar,1971\Rajasthan\1971 Alwar.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"138,139",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Alwar_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Banswara,1971\Rajasthan\1971 Banswara.pdf,civic_amenities,Civic Amenities,Trimmed,39,output\pdf\1971_trimmed\Rajasthan\civic amenities\Banswara_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Banswara,1971\Rajasthan\1971 Banswara.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,40,output\pdf\1971_trimmed\Rajasthan\mededu\Banswara_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Banswara,1971\Rajasthan\1971 Banswara.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"110,111",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Banswara_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Barmer,1971\Rajasthan\1971 Barmer.pdf,civic_amenities,Civic Amenities,Trimmed,38,output\pdf\1971_trimmed\Rajasthan\civic amenities\Barmer_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Barmer,1971\Rajasthan\1971 Barmer.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,39,output\pdf\1971_trimmed\Rajasthan\mededu\Barmer_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Barmer,1971\Rajasthan\1971 Barmer.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"85,86",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Barmer_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bharatpur,1971\Rajasthan\1971 Bharatpur.pdf,civic_amenities,Civic Amenities,Trimmed,42,output\pdf\1971_trimmed\Rajasthan\civic amenities\Bharatpur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bharatpur,1971\Rajasthan\1971 Bharatpur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,43,output\pdf\1971_trimmed\Rajasthan\mededu\Bharatpur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bharatpur,1971\Rajasthan\1971 Bharatpur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"140,141",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Bharatpur_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bhilwara,1971\Rajasthan\1971 Bhilwara.pdf,civic_amenities,Civic Amenities,Trimmed,43,output\pdf\1971_trimmed\Rajasthan\civic amenities\Bhilwara_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bhilwara,1971\Rajasthan\1971 Bhilwara.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,44,output\pdf\1971_trimmed\Rajasthan\mededu\Bhilwara_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bhilwara,1971\Rajasthan\1971 Bhilwara.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"122,123,124,125",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Bhilwara_tehsil_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bikaner,1971\Rajasthan\1971 Bikaner.pdf,civic_amenities,Civic Amenities,Trimmed,36,output\pdf\1971_trimmed\Rajasthan\civic amenities\Bikaner_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bikaner,1971\Rajasthan\1971 Bikaner.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,37,output\pdf\1971_trimmed\Rajasthan\mededu\Bikaner_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bikaner,1971\Rajasthan\1971 Bikaner.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"76,77",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Bikaner_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bundi,1971\Rajasthan\1971 Bundi.pdf,civic_amenities,Civic Amenities,Trimmed,33,output\pdf\1971_trimmed\Rajasthan\civic amenities\Bundi_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bundi,1971\Rajasthan\1971 Bundi.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,34,output\pdf\1971_trimmed\Rajasthan\mededu\Bundi_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Bundi,1971\Rajasthan\1971 Bundi.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"74,75",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Bundi_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Chittaurgarh,1971\Rajasthan\1971 Chittaurgarh.pdf,civic_amenities,Civic Amenities,Trimmed,43,output\pdf\1971_trimmed\Rajasthan\civic amenities\Chittaurgarh_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Chittaurgarh,1971\Rajasthan\1971 Chittaurgarh.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,44,output\pdf\1971_trimmed\Rajasthan\mededu\Chittaurgarh_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Chittaurgarh,1971\Rajasthan\1971 Chittaurgarh.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"157,158,159,160",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Chittaurgarh_tehsil_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Churu,1971\Rajasthan\1971 Churu.pdf,civic_amenities,Civic Amenities,Trimmed,36,output\pdf\1971_trimmed\Rajasthan\civic amenities\Churu_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Churu,1971\Rajasthan\1971 Churu.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,37,output\pdf\1971_trimmed\Rajasthan\mededu\Churu_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Churu,1971\Rajasthan\1971 Churu.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"85,86",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Churu_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Dungarpur,1971\Rajasthan\1971 Dungarpur.pdf,civic_amenities,Civic Amenities,Trimmed,34,output\pdf\1971_trimmed\Rajasthan\civic amenities\Dungarpur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Dungarpur,1971\Rajasthan\1971 Dungarpur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,35,output\pdf\1971_trimmed\Rajasthan\mededu\Dungarpur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Dungarpur,1971\Rajasthan\1971 Dungarpur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"77,78",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Dungarpur_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Ganganagar,1971\Rajasthan\1971 Ganganagar.pdf,civic_amenities,Civic Amenities,Trimmed,44,output\pdf\1971_trimmed\Rajasthan\civic amenities\Ganganagar_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Ganganagar,1971\Rajasthan\1971 Ganganagar.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"45,46",output\pdf\1971_trimmed\Rajasthan\mededu\Ganganagar_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Ganganagar,1971\Rajasthan\1971 Ganganagar.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"193,194,195,196",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Ganganagar_tehsil_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jaipur,1971\Rajasthan\1971 Jaipur.pdf,civic_amenities,Civic Amenities,Trimmed,49,output\pdf\1971_trimmed\Rajasthan\civic amenities\Jaipur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jaipur,1971\Rajasthan\1971 Jaipur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"50,51",output\pdf\1971_trimmed\Rajasthan\mededu\Jaipur_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jaipur,1971\Rajasthan\1971 Jaipur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"186,187,188,189",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Jaipur_tehsil_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jaisalmer,1971\Rajasthan\1971 Jaisalmer.pdf,civic_amenities,Civic Amenities,Trimmed,40,output\pdf\1971_trimmed\Rajasthan\civic amenities\Jaisalmer_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jaisalmer,1971\Rajasthan\1971 Jaisalmer.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,41,output\pdf\1971_trimmed\Rajasthan\mededu\Jaisalmer_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jaisalmer,1971\Rajasthan\1971 Jaisalmer.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"69,70",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Jaisalmer_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jhalawar,1971\Rajasthan\1971 Jhalawar.pdf,civic_amenities,Civic Amenities,Trimmed,43,output\pdf\1971_trimmed\Rajasthan\civic amenities\Jhalawar_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jhalawar,1971\Rajasthan\1971 Jhalawar.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,44,output\pdf\1971_trimmed\Rajasthan\mededu\Jhalawar_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jhalawar,1971\Rajasthan\1971 Jhalawar.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"121,122",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Jhalawar_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jhunjhunun,1971\Rajasthan\1971 Jhunjhunun.pdf,civic_amenities,Civic Amenities,Trimmed,46,output\pdf\1971_trimmed\Rajasthan\civic amenities\Jhunjhunun_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jhunjhunun,1971\Rajasthan\1971 Jhunjhunun.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"47,48",output\pdf\1971_trimmed\Rajasthan\mededu\Jhunjhunun_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jhunjhunun,1971\Rajasthan\1971 Jhunjhunun.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"87,88",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Jhunjhunun_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jodhpur,1971\Rajasthan\1971 Jodhpur.pdf,civic_amenities,Civic Amenities,Trimmed,42,output\pdf\1971_trimmed\Rajasthan\civic amenities\Jodhpur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jodhpur,1971\Rajasthan\1971 Jodhpur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,43,output\pdf\1971_trimmed\Rajasthan\mededu\Jodhpur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Jodhpur,1971\Rajasthan\1971 Jodhpur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"80,81",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Jodhpur_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Kota,1971\Rajasthan\1971 Kota.pdf,civic_amenities,Civic Amenities,Trimmed,46,output\pdf\1971_trimmed\Rajasthan\civic amenities\Kota_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Kota,1971\Rajasthan\1971 Kota.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,47,output\pdf\1971_trimmed\Rajasthan\mededu\Kota_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Kota,1971\Rajasthan\1971 Kota.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"152,153",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Kota_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Nagaur,1971\Rajasthan\1971 Nagaur.pdf,civic_amenities,Civic Amenities,Trimmed,45,output\pdf\1971_trimmed\Rajasthan\civic amenities\Nagaur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Nagaur,1971\Rajasthan\1971 Nagaur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,46,output\pdf\1971_trimmed\Rajasthan\mededu\Nagaur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Nagaur,1971\Rajasthan\1971 Nagaur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"111,112",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Nagaur_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Pali,1971\Rajasthan\1971 Pali.pdf,civic_amenities,Civic Amenities,Trimmed,43,output\pdf\1971_trimmed\Rajasthan\civic amenities\Pali_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Pali,1971\Rajasthan\1971 Pali.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,44,output\pdf\1971_trimmed\Rajasthan\mededu\Pali_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Pali,1971\Rajasthan\1971 Pali.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"89,90",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Pali_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Sawai Madhopur,1971\Rajasthan\1971 Sawai Madhopur.pdf,civic_amenities,Civic Amenities,Trimmed,44,output\pdf\1971_trimmed\Rajasthan\civic amenities\Sawai Madhopur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Sawai Madhopur,1971\Rajasthan\1971 Sawai Madhopur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,45,output\pdf\1971_trimmed\Rajasthan\mededu\Sawai Madhopur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Sawai Madhopur,1971\Rajasthan\1971 Sawai Madhopur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"128,129,130,131",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Sawai Madhopur_tehsil_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Sikar,1971\Rajasthan\1971 Sikar.pdf,civic_amenities,Civic Amenities,Trimmed,44,output\pdf\1971_trimmed\Rajasthan\civic amenities\Sikar_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Rajasthan,Rajasthan,Sikar,1971\Rajasthan\1971 Sikar.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,45,output\pdf\1971_trimmed\Rajasthan\mededu\Sikar_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Sikar,1971\Rajasthan\1971 Sikar.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"90,91",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Sikar_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Sirohi,1971\Rajasthan\1971 Sirohi.pdf,civic_amenities,Civic Amenities,Trimmed,43,output\pdf\1971_trimmed\Rajasthan\civic amenities\Sirohi_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Sirohi,1971\Rajasthan\1971 Sirohi.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,44,output\pdf\1971_trimmed\Rajasthan\mededu\Sirohi_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Sirohi,1971\Rajasthan\1971 Sirohi.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"73,74",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Sirohi_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Tonk,1971\Rajasthan\1971 Tonk.pdf,civic_amenities,Civic Amenities,Trimmed,42,output\pdf\1971_trimmed\Rajasthan\civic amenities\Tonk_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Tonk,1971\Rajasthan\1971 Tonk.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,43,output\pdf\1971_trimmed\Rajasthan\mededu\Tonk_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Tonk,1971\Rajasthan\1971 Tonk.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"100,101",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Tonk_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Udaipur,1971\Rajasthan\1971 Udaipur.pdf,civic_amenities,Civic Amenities,Trimmed,41,output\pdf\1971_trimmed\Rajasthan\civic amenities\Udaipur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Udaipur,1971\Rajasthan\1971 Udaipur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,42,output\pdf\1971_trimmed\Rajasthan\mededu\Udaipur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Rajasthan,Rajasthan,Udaipur,1971\Rajasthan\1971 Udaipur.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"190,191,192,193",output\pdf\1971_trimmed\Rajasthan\tehsil appendix\Udaipur_tehsil_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Sikkim,Sikkim,Sikkim,1971\Sikkim\1971 Sikkim.pdf,civic_amenities,Civic Amenities,Trimmed,13,output\pdf\1971_trimmed\Sikkim\civic amenities\Sikkim_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Sikkim,Sikkim,Sikkim,1971\Sikkim\1971 Sikkim.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"14,15",output\pdf\1971_trimmed\Sikkim\mededu\Sikkim_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Sikkim,Sikkim,Sikkim,1971\Sikkim\1971 Sikkim.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The Sikkim Village Directory is presented at Block Panchayat level and contains no separate tehsil/taluk-wise amenities abstract equivalent to the requested appendix.
Tamil Nadu,Tamil Nadu,Chengalpattu,1971\Tamil Nadu\1971 Chengalpattu.pdf,civic_amenities,Civic Amenities,Trimmed,"377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392",output\pdf\1971_trimmed\Tamil Nadu\civic amenities\Chengalpattu_civic_1971.pdf,16,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Tamil Nadu,Tamil Nadu,Chengalpattu,1971\Tamil Nadu\1971 Chengalpattu.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412",output\pdf\1971_trimmed\Tamil Nadu\mededu\Chengalpattu_mededu_1971.pdf,20,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Chengalpattu,1971\Tamil Nadu\1971 Chengalpattu.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"48,74,90,116,130,142,169,190,226,254,274,318",output\pdf\1971_trimmed\Tamil Nadu\tehsil appendix\Chengalpattu_tehsil_1971.pdf,12,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Coimbatore,1971\Tamil Nadu\1971 Coimbatore.pdf,civic_amenities,Civic Amenities,Trimmed,"209,210,211,212,213,214,215,216,217,218,219,220",output\pdf\1971_trimmed\Tamil Nadu\civic amenities\Coimbatore_civic_1971.pdf,12,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Coimbatore,1971\Tamil Nadu\1971 Coimbatore.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"221,222,223,224,225,226,227,228,229,230,231,232",output\pdf\1971_trimmed\Tamil Nadu\mededu\Coimbatore_mededu_1971.pdf,12,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Coimbatore,1971\Tamil Nadu\1971 Coimbatore.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"34,52,78,94,110,122,134,150,168",output\pdf\1971_trimmed\Tamil Nadu\tehsil appendix\Coimbatore_tehsil_1971.pdf,9,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Dharmapuri,1971\Tamil Nadu\1971 Dharmapuri.pdf,civic_amenities,Civic Amenities,Trimmed,"217,218",output\pdf\1971_trimmed\Tamil Nadu\civic amenities\Dharmapuri_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Dharmapuri,1971\Tamil Nadu\1971 Dharmapuri.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"219,220",output\pdf\1971_trimmed\Tamil Nadu\mededu\Dharmapuri_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Dharmapuri,1971\Tamil Nadu\1971 Dharmapuri.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"48,64,90,124,170,186,206",output\pdf\1971_trimmed\Tamil Nadu\tehsil appendix\Dharmapuri_tehsil_1971.pdf,7,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Tamil Nadu,Tamil Nadu,Nilgiris,1971\Tamil Nadu\1971 Nilgiris.pdf,civic_amenities,Civic Amenities,Not trimmed,,,0,False,"This volume is Part X-C, District Census Tables. It does not contain the Part X-A Village and Town Directory pages for the requested statements or taluk amenities appendix."
