state,category,table,filename,destination,sha256,page_count
Tamil Nadu,civic amenities,civic_amenities,1981_Dharmapuri_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_Dharmapuri_civic_amenities.pdf,9b831cc6b60459bd4e264ed95803ff17dfeaad3245913430eef6766960d3729a,1
Tamil Nadu,mededu,medical_educational_amenities,1981_Dharmapuri_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_Dharmapuri_medical_educational_amenities.pdf,77ea8ce8594deaa99d5ee823c71723ddeba530ec2372ce09392c3d821b6e9270,2
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_Dharmapuri_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_Dharmapuri_tehsil_appendix.pdf,7ab16f36e64ead1aa0bbd5d40b13883effcd99f586a57762e0f925907ae8a988,8
Tamil Nadu,civic amenities,civic_amenities,1981_Kanniyakumari_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_Kanniyakumari_civic_amenities.pdf,65b2a327e37f8e90a248062d341a39497f2ddafbc1deb2149d33acb9ffaebe30,2
Tamil Nadu,mededu,medical_educational_amenities,1981_Kanniyakumari_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_Kanniyakumari_medical_educational_amenities.pdf,5c3e4f6bd28cfa60df5a7d0340eeda3ad7bc1b13c68206c987100f1d01fb58ab,2
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_Kanniyakumari_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_Kanniyakumari_tehsil_appendix.pdf,26434208d722409b0291000b109d9c1241dd809dd4f4acb9b55265bc5fb6253a,4
Tamil Nadu,civic amenities,civic_amenities,1981_Madurai_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_Madurai_civic_amenities.pdf,11c7bd4d75d1bd89359df98c614abaeb05bfac117d3b69d16c191a42920f1b49,4
Tamil Nadu,mededu,medical_educational_amenities,1981_Madurai_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_Madurai_medical_educational_amenities.pdf,2df681d3c64ef320dd10a5abad14002fc2c9bb4c4cf17f6001dde0ca34fb74d3,6
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_Madurai_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_Madurai_tehsil_appendix.pdf,ffaaaa680429acccc31e0636ce447feeae9a6ebdbb66c048fb1a8c3ac8b47493,3
Tamil Nadu,civic amenities,civic_amenities,1981_Nilgiri_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_Nilgiri_civic_amenities.pdf,bbf6fced8072e84998286bdb4f842ffb543d455754d366f6dfc24996448b287a,2
Tamil Nadu,mededu,medical_educational_amenities,1981_Nilgiri_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_Nilgiri_medical_educational_amenities.pdf,831759e612fd06e1c52780b99e8c4b4326a6ccee213a1883ad6a1b78cc0fbd4d,4
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_Nilgiri_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_Nilgiri_tehsil_appendix.pdf,d082c55cdcd593107500966fd253921a1d43e287fc35f558c497a3c3ebd40496,2
Tamil Nadu,civic amenities,civic_amenities,1981_Periyar_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_Periyar_civic_amenities.pdf,372ccaf544ee5832a14540fd3673e935f28c23f160e3a6a943def12ad4666c96,4
Tamil Nadu,mededu,medical_educational_amenities,1981_Periyar_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_Periyar_medical_educational_amenities.pdf,7a7c9c4369fbdc9fb24d05c9a5ab666d4cc7af7310f57e513d3f48345e62e5b4,4
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_Periyar_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_Periyar_tehsil_appendix.pdf,7de1b09a6781310be89903da0206b87d3159c759bfd95c99d4a1d1ca51853d46,2
Tamil Nadu,civic amenities,civic_amenities,1981_Ramanathapuram_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_Ramanathapuram_civic_amenities.pdf,1c3b5469e44195f808719564bf4c3766b3e29a57cb7602d75383a89ba0eb980e,6
Tamil Nadu,mededu,medical_educational_amenities,1981_Ramanathapuram_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_Ramanathapuram_medical_educational_amenities.pdf,32e52b3c295c09da004d4f3e7ffe168e7221d1dc9f7d9619783c7bbf472e1752,6
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_Ramanathapuram_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_Ramanathapuram_tehsil_appendix.pdf,cca6f6ef552842cb4255d40745c31f98ce0ad2472d467a4ccc654e99da83a8f9,3
Tamil Nadu,civic amenities,civic_amenities,1981_Salem_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_Salem_civic_amenities.pdf,fecbedec06e081c91d48c50892d6580872dfef638abe77046bbc50cc1ec91d07,8
Tamil Nadu,mededu,medical_educational_amenities,1981_Salem_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_Salem_medical_educational_amenities.pdf,97bf50b4da92eed06daa4fc931ae4a6964a326897c8bd477f71e40de975c18d8,2
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_Salem_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_Salem_tehsil_appendix.pdf,78c0280f84666d38ae9eb134e1aa5c851fd2e38f9dfd2099423a9490653dc2c5,3
Tamil Nadu,civic amenities,civic_amenities,1981_South Arcot_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_South Arcot_civic_amenities.pdf,f75c4168053ac6eefb5c54fae1c69e2530c0ac350020a9dd2b2b1b185567424c,2
Tamil Nadu,mededu,medical_educational_amenities,1981_South Arcot_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_South Arcot_medical_educational_amenities.pdf,aeea75fb8262c42853e3168d0a41cd2c43614218dc90a37c4b34f0233240344e,4
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_South Arcot_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_South Arcot_tehsil_appendix.pdf,00564d7d2b11bd7b574979634de7b584375f30e8815a5e5d76d067f26d091b89,6
Tamil Nadu,civic amenities,civic_amenities,1981_Thanjavur_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_Thanjavur_civic_amenities.pdf,3743f989aa01f48944baad5b1de885f5837c9c9fc67486fe4a30c472aa54d1ba,4
Tamil Nadu,mededu,medical_educational_amenities,1981_Thanjavur_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_Thanjavur_medical_educational_amenities.pdf,6301042045bf16ca13d2a913bca6335851eebe3c15fbb5cadff09ad7d214dc57,6
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_Thanjavur_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_Thanjavur_tehsil_appendix.pdf,1b52da3c9c1d09a7d9b442a3f64e0c8dca9bedc7e027a3802cb2decf51ae4b38,6
Tamil Nadu,civic amenities,civic_amenities,1981_Tiruchchirappalli_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_Tiruchchirappalli_civic_amenities.pdf,e4746746f36d60fc872902924b3897c9f0fcf0d22ee99475df0250c471a41e0d,6
Tamil Nadu,mededu,medical_educational_amenities,1981_Tiruchchirappalli_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_Tiruchchirappalli_medical_educational_amenities.pdf,6727305554895f526626705616b6c798995a72e16145e7fb6cdea2e438fc785b,7
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_Tiruchchirappalli_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_Tiruchchirappalli_tehsil_appendix.pdf,97e446c77fd7bb491d44b69e2b9e08e800508ee0f2df4cfdd89b628809abab2b,4
Tamil Nadu,civic amenities,civic_amenities,1981_Tirunelveli_civic_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/civic amenities/1981_Tirunelveli_civic_amenities.pdf,c33f6c7dcfae36134978681934132a1d4809f8657c3d54c0fc6dcc3187accbbc,13
Tamil Nadu,mededu,medical_educational_amenities,1981_Tirunelveli_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Tamil Nadu/mededu/1981_Tirunelveli_medical_educational_amenities.pdf,628e87e4c6eb0f0809d86de332e3094135f3665ad4512c72806fe0d08ee9c1f3,15
Tamil Nadu,tehsil appendix,tehsil_appendix,1981_Tirunelveli_tehsil_appendix.pdf,output/pdf/1981_trimmed/Tamil Nadu/tehsil appendix/1981_Tirunelveli_tehsil_appendix.pdf,bb6e83e6114ff9167bfb8b1c4698ed8b70cab72f410e4bc6656933adb36f1469,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Aligarh_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Aligarh_civic_amenities.pdf,89aff65ba6bf98347b1a1b2eca72bd33b89014d23c91a6c982aa977b0ade7015,4
Uttar Pradesh,mededu,medical_educational_amenities,1981_Aligarh_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Aligarh_medical_educational_amenities.pdf,63b4d723d5e9ff91a951f22578a218171471a596af98305ea7b2e99b2e4dbc64,6
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Aligarh_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Aligarh_tehsil_appendix.pdf,d7f4d03df2dec7a904a427823d6d708de7d6c6c1f7e38541df9b7d8618563ddf,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Allahabad_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Allahabad_civic_amenities.pdf,dd89e4e233a4b962bb6565e5b4bdcde5c7caff5e5dea7e689c42806898daf119,4
Uttar Pradesh,mededu,medical_educational_amenities,1981_Allahabad_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Allahabad_medical_educational_amenities.pdf,b46efaba3487ab52d552d5c6d356668cc1889cc96bf0abc4132db7c436209b51,6
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Allahabad_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Allahabad_tehsil_appendix.pdf,b3c5ad70557a4b313447f5bad2f55f04f5b9c5a1bbd368d44638fc3aa0267761,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Almora_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Almora_civic_amenities.pdf,41deea5f6b3a5cb59699d00282cfbda367eea37f83b4e3912c5fb6337d0bd74e,2
Uttar Pradesh,mededu,medical_educational_amenities,1981_Almora_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Almora_medical_educational_amenities.pdf,16bfe3f8bd96678dcb059a936a68c4492850c52e290ad9508d3518c4f7201bb1,2
Uttar Pradesh,civic amenities,civic_amenities,1981_Azamgarh_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Azamgarh_civic_amenities.pdf,8f2b853c1bf166dd6ced1a85ed8ba8049b1586d677cbae2c527bfd3ceaba7ce7,4
Uttar Pradesh,mededu,medical_educational_amenities,1981_Azamgarh_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Azamgarh_medical_educational_amenities.pdf,dc1dfd2d7cecdebba2a6aedcce289e6b2997dd6c1b9bf5e6f47298f9bbad32fc,6
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Azamgarh_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Azamgarh_tehsil_appendix.pdf,032710f9ed7e5413503d6cc8aea78a8543cbe959bd6779e62689555179dbc71d,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Bahraich_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Bahraich_civic_amenities.pdf,3d17652ce2f5c36565f75070ceb3017a68a8b82e4569115df2294cbe06c82bcc,3
Uttar Pradesh,mededu,medical_educational_amenities,1981_Bahraich_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Bahraich_medical_educational_amenities.pdf,17c348d1547a84e8793373edd1260075f7b7e524a1c70166288b727391de07bc,2
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Bahraich_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Bahraich_tehsil_appendix.pdf,2d0d1decf8a601626a1611c2a4c7ae0b943d94d3fcb5cc42ce7f9fd64a11622b,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Banda_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Banda_civic_amenities.pdf,dfdc67398d3075061a6cdd2a3961f12aaefaaf6c139e6c3df8961f8dc83c2d94,3
Uttar Pradesh,mededu,medical_educational_amenities,1981_Banda_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Banda_medical_educational_amenities.pdf,231134aff38a566bf933b21b036b39339b613cd15066ad49a2c6e767ce831326,3
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Banda_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Banda_tehsil_appendix.pdf,e6ad9dddeb9ec4b4a8c4bd880b695bb87024bdbdca765e036c44dd63c4ee0d50,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Bareilly_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Bareilly_civic_amenities.pdf,a98ccdc5b6c51f5ae7b7819f6021c671d94b38610547485ee7e195f9d0603942,4
Uttar Pradesh,mededu,medical_educational_amenities,1981_Bareilly_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Bareilly_medical_educational_amenities.pdf,3fbd087ae772af70680b7f3bb4f13f3b4295f3685189e0d4fbfab04f0e258f73,8
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Bareilly_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Bareilly_tehsil_appendix.pdf,86b3337cfebf8005465797377b5cdc5a634311a9a405440069a13f8c3767401a,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Basti_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Basti_civic_amenities.pdf,e7f3e8058e4bfb898f90ed2b18f69c9e747f1415d88974d5c3f3f98fe84c0065,2
Uttar Pradesh,mededu,medical_educational_amenities,1981_Basti_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Basti_medical_educational_amenities.pdf,86b0a93250f9e953874b21ae0a240dae558b749c34f7ae104348fc82bdc45546,2
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Basti_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Basti_tehsil_appendix.pdf,6fca4c3be5a877068e2d9d316fb68b5c115b56603a6cc1bd81e6928787f8f192,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Bijnor_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Bijnor_civic_amenities.pdf,3b466d09516f8a8475fd0b8b55695469c3b4bcef4afee78215d49a222b53a2aa,4
Uttar Pradesh,mededu,medical_educational_amenities,1981_Bijnor_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Bijnor_medical_educational_amenities.pdf,c26d0aa68e9ef13ddc76184d8a29a1d97f70f9f44bf2725737e1e3ef884c536d,7
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Bijnor_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Bijnor_tehsil_appendix.pdf,b63b24e286456cd89bbc1457c85dfc6b2a970df512c0c89607542c307a35f583,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Budaun_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Budaun_civic_amenities.pdf,ccbc0dcff61828a0a12a2b4dd1af6d73f882efb78bfa96b65826f46b55d70608,4
Uttar Pradesh,mededu,medical_educational_amenities,1981_Budaun_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Budaun_medical_educational_amenities.pdf,381e3e27c923a6ce8e389be77a26f05bb14172a7383b30b57131b049015a0b2f,4
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Budaun_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Budaun_tehsil_appendix.pdf,d7e04a193244177c378cea8b5c3495faa67e77a71ee3e64d86dbb1247efe5bd8,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Bulandshahr_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Bulandshahr_civic_amenities.pdf,17f19d83cb683115ecd4e210902f37eaa6d1fffd076554cdee2de0c958a7ebc1,4
Uttar Pradesh,mededu,medical_educational_amenities,1981_Bulandshahr_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Bulandshahr_medical_educational_amenities.pdf,26ae727f3cd0e9add19389b891dfa7229a34cf388f71e2878fb2fc43c11a4db4,4
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Bulandshahr_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Bulandshahr_tehsil_appendix.pdf,bb70c3bca11f9f2e150467b1b5a86247840c12a0e87a30e09d55ca97809ef112,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Chamoli_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Chamoli_civic_amenities.pdf,f29f8ba4cf7fa7b1370efe6b37195a9d6c16ecbef0d324fe7d183c99cc19bc17,3
Uttar Pradesh,mededu,medical_educational_amenities,1981_Chamoli_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Chamoli_medical_educational_amenities.pdf,314bd204501c9c26a23521a3b2d74c97f21ad606174efa604405b69a2c415cfa,2
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Chamoli_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Chamoli_tehsil_appendix.pdf,3282a7a9d3307163a5c94610293a2f9114f0afeb3a886ce9b36743298eab4d43,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Dehra Dun_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Dehra Dun_civic_amenities.pdf,d5f072c2c3a29930775247c4b6cd3d8a705fa8ffac27eaf773299ed9436891a7,3
Uttar Pradesh,mededu,medical_educational_amenities,1981_Dehra Dun_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Dehra Dun_medical_educational_amenities.pdf,ba38f933dad43b3992c5ebd6cf9977c9d05fc9f59b0dfe21941e26798957bac2,5
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Dehra Dun_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Dehra Dun_tehsil_appendix.pdf,8474e3264c02e64b92cc848193ff277654fae9b2794adb2fa21b9c9471052c09,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Deoria_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Deoria_civic_amenities.pdf,dc4be28f456331e85f2ad3e1e8681babeba5e0f68643326ce61c39c2288d92d8,5
Uttar Pradesh,mededu,medical_educational_amenities,1981_Deoria_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Deoria_medical_educational_amenities.pdf,c9e861e3152803d559c47491ac738cd855b7b9a15e0035924ea4e60b27bb64d9,5
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Deoria_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Deoria_tehsil_appendix.pdf,d68af77e6a7b9db035e792ca4656a5145fef428b89d2eaea4851d93a5a5f0974,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Etawah_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Etawah_civic_amenities.pdf,b77ff7a27350084c09e0618c40c4df122d03c37773b00d25e0bad958f9a3e0bb,2
Uttar Pradesh,mededu,medical_educational_amenities,1981_Etawah_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Etawah_medical_educational_amenities.pdf,45110fbe8ed82067f647678618c36f7599d073af3678cf072fe3a6fafa2664fc,4
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Etawah_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Etawah_tehsil_appendix.pdf,1c976c79ce0831799ad750f1c67d19df933cafc7d18ce271f717d9597c4dad5a,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Faizabad_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Faizabad_civic_amenities.pdf,02f210c332d3f35ece3db580834d93c4ffed14c1c7308a01ca38ff7ef90163eb,2
Uttar Pradesh,mededu,medical_educational_amenities,1981_Faizabad_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Faizabad_medical_educational_amenities.pdf,129b8134e1def7aff51a149ab430cdd4233495310eccd35690aea3759a85837e,4
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Faizabad_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Faizabad_tehsil_appendix.pdf,146161bd306adc3e4e0549a03d2a012424cd655e6db1cee0cd07f4fdad8a0e61,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Farrukhabad_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Farrukhabad_civic_amenities.pdf,62bab3784f0b4416728bc0c55d6bf80ce5fff02b1b5764cb7bcb6848902dd49e,2
Uttar Pradesh,mededu,medical_educational_amenities,1981_Farrukhabad_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Farrukhabad_medical_educational_amenities.pdf,ecfd42a5fc61855620a161e798f0f136e3eccc00c752bbd4c2f7b3286a53bf15,4
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Farrukhabad_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Farrukhabad_tehsil_appendix.pdf,29ba5759adc52ab6ab1f23964d22452f35e86b87cccb43ba05c37cceffe1a763,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Fatehpur_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Fatehpur_civic_amenities.pdf,47b2880663a9d56e11e45b5b9af4d8e8197d50d13dab417ae2d9780c07492564,3
Uttar Pradesh,mededu,medical_educational_amenities,1981_Fatehpur_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Fatehpur_medical_educational_amenities.pdf,0bf2dc85a92140779b97e04dfa862a733f522bb91088100f10eebf26053a4c3a,2
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Fatehpur_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Fatehpur_tehsil_appendix.pdf,f0b0153a2b4119695250248234efbc9285f09014b0b8c9e5babfe57499ae5071,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Garhwal_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Garhwal_civic_amenities.pdf,ee5e52d86c16366c11260b0f213710ba196220be50832329847765316331f036,2
Uttar Pradesh,mededu,medical_educational_amenities,1981_Garhwal_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Garhwal_medical_educational_amenities.pdf,032506d8becb11d06e3fb36b18b7a7448c5e341524ff4cf04a71bd3ca7652ff9,2
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Garhwal_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Garhwal_tehsil_appendix.pdf,c1e1ec87e816d411513b3a5380bd9099bf37f5514712e292a6043efcc1d09ebf,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Ghaziabad_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Ghaziabad_civic_amenities.pdf,71065b9abb668f1cc6d9f06547b60278714807aeee81db53909555313b25fd1d,3
Uttar Pradesh,mededu,medical_educational_amenities,1981_Ghaziabad_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Ghaziabad_medical_educational_amenities.pdf,f60db4b16db392a962b1e6167185d489029ffe04e915ad19bdf60385f04c952d,4
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Ghaziabad_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Ghaziabad_tehsil_appendix.pdf,25572945e834e235a670e94f4fc5da6a37f00c071a71159579fca847dc44bc29,2
Uttar Pradesh,civic amenities,civic_amenities,1981_Ghazipur_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Ghazipur_civic_amenities.pdf,ebf8aed43d706962ce2ec922dec454fa15742f7f52895778e8fabe1fec167290,2
Uttar Pradesh,mededu,medical_educational_amenities,1981_Ghazipur_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Ghazipur_medical_educational_amenities.pdf,5e06c041627896872946bdd0271d5db5e70c14615852a771ce8f5d554f451492,2
Uttar Pradesh,tehsil appendix,tehsil_appendix,1981_Ghazipur_tehsil_appendix.pdf,output/pdf/1981_trimmed/Uttar Pradesh/tehsil appendix/1981_Ghazipur_tehsil_appendix.pdf,5ba61e22059a21fd89d96f6c360af52a0207f5bc3e6a7f8ae1b9487a06519ddd,4
Uttar Pradesh,civic amenities,civic_amenities,1981_Gonda_civic_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/civic amenities/1981_Gonda_civic_amenities.pdf,06b768d610cb883c6169112be239dd854c3bbc1a761e0f07f08632a846ef23b8,3
Uttar Pradesh,mededu,medical_educational_amenities,1981_Gonda_medical_educational_amenities.pdf,output/pdf/1981_trimmed/Uttar Pradesh/mededu/1981_Gonda_medical_educational_amenities.pdf,3fb0a38eb16229c27b399296fc52c6bea32541e224c5b714f70df2363a5a4a92,4
