sl_no,sl_no_flag,town_name,town_name_flag,hospitals_dispensaries,hospitals_dispensaries_flag,med_beds,med_beds_flag,degree_colleges,degree_colleges_flag,medical_colleges,medical_colleges_flag,engg_colleges,engg_colleges_flag,polytechnics,polytechnics_flag,vocational_institutes,vocational_institutes_flag,higher_secondary_schools,higher_secondary_schools_flag,middle_schools,middle_schools_flag,primary_schools,primary_schools_flag,other_edu_institutions,other_edu_institutions_flag,stadia,stadia_flag,cinemas,cinemas_flag,auditoria,auditoria_flag,libraries,libraries_flag,row_type,reference_target,requires_review,parent_row_index,subrow_index,subrow_count,row_index,pdf_id,district,state,year,format_id,table_id,source_pdf,source_pdf_sha256,source_page_start,source_page_end,anchor_printed_page,continuation_printed_page,metadata_workbook,metadata_workbook_sha256,extracted_at
4,,Kashipur,,*O(2),,...,,...,,...,,...,,1,,...,,6,,3,,26,,2,,...,,...,,...,,...,,ORDINARY,,False,3,2,4,14,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
4,,Kashipur,,FC(1),,...,,...,,...,,...,,1,,...,,6,,3,,26,,2,,...,,...,,...,,...,,ORDINARY,,False,3,3,4,15,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
5,,Naini Tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CROSS_REFERENCE,Naini Tal Urban Agglomeration,False,4,0,1,16,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
6,,Naini Tal Cantt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CROSS_REFERENCE,Naini Tal Urban Agglomeration,False,5,0,1,17,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
,,Naini Tal Urban Agglomeration,,H(6),,216,,ASC (1),,...,,...,,1,,...,,10,,3,,23,,4,,1,,2,,5,,PL (3),,AGGREGATE,,False,6,0,4,18,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
,,Naini Tal Urban Agglomeration,,D(7),,...,,ASC (1),,...,,...,,1,,...,,10,,3,,23,,4,,1,,2,,5,,PL (3),,AGGREGATE,,False,6,1,4,19,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
,,Naini Tal Urban Agglomeration,,*O(3),,...,,ASC (1),,...,,...,,1,,...,,10,,3,,23,,4,,1,,2,,5,,PL (3),,AGGREGATE,,False,6,2,4,20,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
,,Naini Tal Urban Agglomeration,,FC(1),,...,,ASC (1),,...,,...,,1,,...,,10,,3,,23,,4,,1,,2,,5,,PL (3),,AGGREGATE,,False,6,3,4,21,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
(i),,Naini Tal,,H(6),,216,,ASC (1),,...,,...,,1,,...,,10,,3,,22,,4,,1,,2,,5,,PL (3),,COMPONENT,,False,7,0,4,22,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
(i),,Naini Tal,,D(7),,...,,ASC (1),,...,,...,,1,,...,,10,,3,,22,,4,,1,,2,,5,,PL (3),,COMPONENT,,False,7,1,4,23,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
(i),,Naini Tal,,*O(3),,...,,ASC (1),,...,,...,,1,,...,,10,,3,,22,,4,,1,,2,,5,,PL (3),,COMPONENT,,False,7,2,4,24,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
(i),,Naini Tal,,FC(1),,...,,ASC (1),,...,,...,,1,,...,,10,,3,,22,,4,,1,,2,,5,,PL (3),,COMPONENT,,False,7,3,4,25,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
(ii),,Naini Tal Cantt.,,...,,...,,...,,...,,...,,...,,...,,...,,...,,1,,...,,...,,...,,...,,...,,COMPONENT,,False,8,0,1,26,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
7,,Ramnagar,,H(4),,24,,...,,...,,...,,...,,...,,2,,2,,6,,13,,...,,...,,...,,...,,ORDINARY,,False,9,0,1,27,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
8,,Rudrapur,,H(1),,30,,...,,...,,...,,...,,...,,7,,2,,4,,...,,...,,1,,...,,...,,ORDINARY,,False,10,0,5,28,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
8,,Rudrapur,,HC(2),,...,,...,,...,,...,,...,,...,,7,,2,,4,,...,,...,,1,,...,,...,,ORDINARY,,False,10,1,5,29,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
8,,Rudrapur,,NH(2),,...,,...,,...,,...,,...,,...,,7,,2,,4,,...,,...,,1,,...,,...,,ORDINARY,,False,10,2,5,30,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
8,,Rudrapur,,FC(1),,...,,...,,...,,...,,...,,...,,7,,2,,4,,...,,...,,1,,...,,...,,ORDINARY,,False,10,3,5,31,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
8,,Rudrapur,,O(1),,...,,...,,...,,...,,...,,...,,7,,2,,4,,...,,...,,1,,...,,...,,ORDINARY,,False,10,4,5,32,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
9,,Tanakpur,,H(2),,16,,...,,...,,...,,...,,...,,1,,...,,3,,...,,...,,1,,...,,...,,ORDINARY,,False,11,0,1,33,nainital_mededu_1971,Nainital,Uttar Pradesh,1971,format_002,nainital_mededu_001,nainital_mededu_1971.pdf,ea6208870c903e8e4d1b6b27b82c6386158880ca185be07d73225f735424af58,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:46:37.475362+00:00
1,,Bela Pratapgarh,,H(6),,185,,AS (1),,...,,...,,...,,...,,5,,1,,14,,...,,...,,1,,...,,PL (1),,ORDINARY,,False,0,0,3,0,parthpgad_mededu_1971,Pratapgarh,Uttar Pradesh,1971,format_002,parthpgad_mededu_001,parthpgad_mededu_1971.pdf,649df837429f2699015d5471def4175894e3a3e759b11f8438560bbaa5e7867f,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:48:27.978698+00:00
1,,Bela Pratapgarh,,D(2),,...,,AS (1),,...,,...,,...,,...,,5,,1,,14,,...,,...,,1,,...,,PL (1),,ORDINARY,,False,0,1,3,1,parthpgad_mededu_1971,Pratapgarh,Uttar Pradesh,1971,format_002,parthpgad_mededu_001,parthpgad_mededu_1971.pdf,649df837429f2699015d5471def4175894e3a3e759b11f8438560bbaa5e7867f,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:48:27.978698+00:00
1,,Bela Pratapgarh,,FC(1),,...,,AS (1),,...,,...,,...,,...,,5,,1,,14,,...,,...,,1,,...,,PL (1),,ORDINARY,,False,0,2,3,2,parthpgad_mededu_1971,Pratapgarh,Uttar Pradesh,1971,format_002,parthpgad_mededu_001,parthpgad_mededu_1971.pdf,649df837429f2699015d5471def4175894e3a3e759b11f8438560bbaa5e7867f,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:48:27.978698+00:00
1,,Bisalpur,,H(2),,16,,...,,...,,...,,...,,...,,4,,4,,14,,...,,...,,...,,...,,...,,ORDINARY,,False,0,0,3,0,peelibhit_mededu_1971,Peelibhit,Uttar Pradesh,1971,format_002,peelibhit_mededu_001,peelibhit_mededu_1971.pdf,d173611378d7ea401db7d629c1c23d33715bcdbdd797c2a70fbd2051a0ddc537,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:55:28.923278+00:00
1,,Bisalpur,,HC(1),,...,,...,,...,,...,,...,,...,,4,,4,,14,,...,,...,,...,,...,,...,,ORDINARY,,False,0,1,3,1,peelibhit_mededu_1971,Peelibhit,Uttar Pradesh,1971,format_002,peelibhit_mededu_001,peelibhit_mededu_1971.pdf,d173611378d7ea401db7d629c1c23d33715bcdbdd797c2a70fbd2051a0ddc537,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:55:28.923278+00:00
1,,Bisalpur,,FC(1),,...,,...,,...,,...,,...,,...,,4,,4,,14,,...,,...,,...,,...,,...,,ORDINARY,,False,0,2,3,2,peelibhit_mededu_1971,Peelibhit,Uttar Pradesh,1971,format_002,peelibhit_mededu_001,peelibhit_mededu_1971.pdf,d173611378d7ea401db7d629c1c23d33715bcdbdd797c2a70fbd2051a0ddc537,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:55:28.923278+00:00
2,,Pilibhit,,H(5),,134,,A (1),,1*,,...,,...,,...,,5,,6,,63,,...,,...,,2,,...,,PL (2),,ORDINARY,,False,1,0,5,3,peelibhit_mededu_1971,Peelibhit,Uttar Pradesh,1971,format_002,peelibhit_mededu_001,peelibhit_mededu_1971.pdf,d173611378d7ea401db7d629c1c23d33715bcdbdd797c2a70fbd2051a0ddc537,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:55:28.923278+00:00
2,,Pilibhit,,D(2),,1,,A (1),,1*,,...,,...,,...,,5,,6,,63,,...,,...,,2,,...,,PL (2),,ORDINARY,,False,1,1,5,4,peelibhit_mededu_1971,Peelibhit,Uttar Pradesh,1971,format_002,peelibhit_mededu_001,peelibhit_mededu_1971.pdf,d173611378d7ea401db7d629c1c23d33715bcdbdd797c2a70fbd2051a0ddc537,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:55:28.923278+00:00
2,,Pilibhit,,FC(1),,...,,A (1),,1*,,...,,...,,...,,5,,6,,63,,...,,...,,2,,...,,PL (2),,ORDINARY,,False,1,2,5,5,peelibhit_mededu_1971,Peelibhit,Uttar Pradesh,1971,format_002,peelibhit_mededu_001,peelibhit_mededu_1971.pdf,d173611378d7ea401db7d629c1c23d33715bcdbdd797c2a70fbd2051a0ddc537,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:55:28.923278+00:00
2,,Pilibhit,,TBC(1),,...,,A (1),,1*,,...,,...,,...,,5,,6,,63,,...,,...,,2,,...,,PL (2),,ORDINARY,,False,1,3,5,6,peelibhit_mededu_1971,Peelibhit,Uttar Pradesh,1971,format_002,peelibhit_mededu_001,peelibhit_mededu_1971.pdf,d173611378d7ea401db7d629c1c23d33715bcdbdd797c2a70fbd2051a0ddc537,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:55:28.923278+00:00
2,,Pilibhit,,O(1),,...,,A (1),,1*,,...,,...,,...,,5,,6,,63,,...,,...,,2,,...,,PL (2),,ORDINARY,,False,1,4,5,7,peelibhit_mededu_1971,Peelibhit,Uttar Pradesh,1971,format_002,peelibhit_mededu_001,peelibhit_mededu_1971.pdf,d173611378d7ea401db7d629c1c23d33715bcdbdd797c2a70fbd2051a0ddc537,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:55:28.923278+00:00
3,,Puranpur,,H(1),,10,,...,,...,,...,,...,,...,,1,,2,,6,,2,,...,,...,,...,,PL (1),,ORDINARY,,False,2,0,2,8,peelibhit_mededu_1971,Peelibhit,Uttar Pradesh,1971,format_002,peelibhit_mededu_001,peelibhit_mededu_1971.pdf,d173611378d7ea401db7d629c1c23d33715bcdbdd797c2a70fbd2051a0ddc537,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:55:28.923278+00:00
3,,Puranpur,,FC(1),,...,,...,,...,,...,,...,,...,,1,,2,,6,,2,,...,,...,,...,,PL (1),,ORDINARY,,False,2,1,2,9,peelibhit_mededu_1971,Peelibhit,Uttar Pradesh,1971,format_002,peelibhit_mededu_001,peelibhit_mededu_1971.pdf,d173611378d7ea401db7d629c1c23d33715bcdbdd797c2a70fbd2051a0ddc537,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T21:55:28.923278+00:00
1,,Pithoragarh,,H(6),,272,,AS (1),,...,,...,,...,,...,,5,,1,,8,,...,,1,,1,,...,,PL (1) PR (2),,ORDINARY,,False,0,0,2,0,pithoragarh_mededu_1971,Pithoragarh,Uttar Pradesh,1971,format_002,pithoragarh_mededu_001,pithoragarh_mededu_1971.pdf,de69c78f211486cf51caefa0ec788d73aaec25dbdc496b87184ce1c0d5b3f2eb,24,25,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T22:02:22.928368+00:00
1,,Pithoragarh,,FC(1),,...,,AS (1),,...,,...,,...,,...,,5,,1,,8,,...,,1,,1,,...,,PL (1) PR (2),,ORDINARY,,False,0,1,2,1,pithoragarh_mededu_1971,Pithoragarh,Uttar Pradesh,1971,format_002,pithoragarh_mededu_001,pithoragarh_mededu_1971.pdf,de69c78f211486cf51caefa0ec788d73aaec25dbdc496b87184ce1c0d5b3f2eb,24,25,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T22:02:22.928368+00:00
1,,Jais,,H (1),,9,,...,,...,,...,,...,,...,,2,,2,,2,,3,,...,,...,,...,,PL (1),,ORDINARY,,False,0,0,3,0,rae_bareli_mededu_1971,Rae Bareli,Uttar Pradesh,1971,format_002,rae_bareli_mededu_001,rae_bareli_mededu_1971.pdf,1bf542abcda234a49fe34f9e39a74d4653bf99c89caabaa3bd294d4ae0518678,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T22:03:58.789732+00:00
1,,Jais,,D (1),,...,,...,,...,,...,,...,,...,,2,,2,,2,,3,,...,,...,,...,,PL (1),,ORDINARY,,False,0,1,3,1,rae_bareli_mededu_1971,Rae Bareli,Uttar Pradesh,1971,format_002,rae_bareli_mededu_001,rae_bareli_mededu_1971.pdf,1bf542abcda234a49fe34f9e39a74d4653bf99c89caabaa3bd294d4ae0518678,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T22:03:58.789732+00:00
1,,Jais,,FC (1),,...,,...,,...,,...,,...,,...,,2,,2,,2,,3,,...,,...,,...,,PL (1),,ORDINARY,,False,0,2,3,2,rae_bareli_mededu_1971,Rae Bareli,Uttar Pradesh,1971,format_002,rae_bareli_mededu_001,rae_bareli_mededu_1971.pdf,1bf542abcda234a49fe34f9e39a74d4653bf99c89caabaa3bd294d4ae0518678,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T22:03:58.789732+00:00
2,,Rae Bareli,,H (4),,132,,AS (1),,...,,...,,1,,...,,8,,5,,17,,3,,2,,2,,...,,PL (3) RR (2),,ORDINARY,,False,1,0,6,3,rae_bareli_mededu_1971,Rae Bareli,Uttar Pradesh,1971,format_002,rae_bareli_mededu_001,rae_bareli_mededu_1971.pdf,1bf542abcda234a49fe34f9e39a74d4653bf99c89caabaa3bd294d4ae0518678,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T22:03:58.789732+00:00
2,,Rae Bareli,,D (5),,...,,AS (1),,...,,...,,1,,...,,8,,5,,17,,3,,2,,2,,...,,PL (3) RR (2),,ORDINARY,,False,1,1,6,4,rae_bareli_mededu_1971,Rae Bareli,Uttar Pradesh,1971,format_002,rae_bareli_mededu_001,rae_bareli_mededu_1971.pdf,1bf542abcda234a49fe34f9e39a74d4653bf99c89caabaa3bd294d4ae0518678,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T22:03:58.789732+00:00
2,,Rae Bareli,,FC (1),,...,,AS (1),,...,,...,,1,,...,,8,,5,,17,,3,,2,,2,,...,,PL (3) RR (2),,ORDINARY,,False,1,2,6,5,rae_bareli_mededu_1971,Rae Bareli,Uttar Pradesh,1971,format_002,rae_bareli_mededu_001,rae_bareli_mededu_1971.pdf,1bf542abcda234a49fe34f9e39a74d4653bf99c89caabaa3bd294d4ae0518678,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T22:03:58.789732+00:00
2,,Rae Bareli,,HC (1),,...,,AS (1),,...,,...,,1,,...,,8,,5,,17,,3,,2,,2,,...,,PL (3) RR (2),,ORDINARY,,False,1,3,6,6,rae_bareli_mededu_1971,Rae Bareli,Uttar Pradesh,1971,format_002,rae_bareli_mededu_001,rae_bareli_mededu_1971.pdf,1bf542abcda234a49fe34f9e39a74d4653bf99c89caabaa3bd294d4ae0518678,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T22:03:58.789732+00:00
2,,Rae Bareli,,*O (1),,...,,AS (1),,...,,...,,1,,...,,8,,5,,17,,3,,2,,2,,...,,PL (3) RR (2),,ORDINARY,,False,1,4,6,7,rae_bareli_mededu_1971,Rae Bareli,Uttar Pradesh,1971,format_002,rae_bareli_mededu_001,rae_bareli_mededu_1971.pdf,1bf542abcda234a49fe34f9e39a74d4653bf99c89caabaa3bd294d4ae0518678,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T22:03:58.789732+00:00
